3166609,漳州宾馆,五星级/豪华型,513,172,102,49,15,2,3
4191725,漳州芗江酒店,四星级/高档型,360,30,12,14,3,1,0
24088148,爱客宾馆,经济型,98,0,0,0,0,0,0
18021781,1314花园客栈,经济型,167,10,6,4,0,0,0
19426753,澜海印象精品宾馆,经济型,128,6,6,0,0,0,0
13135976,华景宾馆,经济型,88,29,13,5,7,2,2
18010968,水云居人文客栈,经济型,188,9,6,2,1,0,0
13901180,漳州云洞岩花园酒店,四星级/高档型,202,58,36,15,4,1,2
20851951,漳州云顶温泉大酒店,五星级/豪华型,364,94,52,32,4,5,1
13133242,凯悦商务酒店(大亭店),三星级/舒适型,128,12,7,5,0,0,0
65479139,好再来酒店式公寓,经济型,75,0,0,0,0,0,0
23411382,巧艺商务公寓宾馆,经济型,112,0,0,0,0,0,0
13901963,华美达假日酒店,三星级/舒适型,328,14,7,4,1,1,1
56689195,华侨饭店,四星级/高档型,281,38,16,12,7,1,1
19772020,江滨宾馆,经济型,87,0,0,0,0,0,0
18531433,东山丹尼斯假日酒店,四星级/高档型,108,8,5,2,1,0,0
22535611,宾家公寓,经济型,86,0,0,0,0,0,0
16689529,悦丰宾馆,经济型,60,0,0,0,0,0,0
17186754,小桥流水客栈,经济型,108,15,15,0,0,0,0
13872160,漳浦金仕顿大酒店,五星级/豪华型,498,40,27,9,1,2,1
58544101,漳州明发温德姆至尊豪廷大酒店,五星级/豪华型,461,4,2,1,1,0,0
83522505,卡达凯斯美伦山庄,更多酒店住宿,1125,21,13,6,0,0,2
14889946,漳州南靖万佳东方大酒店,四星级/高档型,199,15,5,4,2,0,4
14890459,云水景秀客栈,三星级/舒适型,128,2,2,0,0,0,0
13762237,月半湾旅馆,经济型,89,1,1,0,0,0,0
39702785,骄阳宾馆,经济型,75,0,0,0,0,0,0
19772009,南靖云水谣温馨小驻民居,经济型,98,0,0,0,0,0,0
18688452,东山新天地大酒店,四星级/高档型,282,7,3,4,0,0,0
38093921,南靖土楼茶之韵客栈,经济型,188,6,4,2,0,0,0
23303497,海岭公寓,经济型,88,0,0,0,0,0,0
23466583,安世通商务宾馆,经济型,80,0,0,0,0,0,0
21588843,云水谣917简朴寨驿站,经济型,78,0,0,0,0,0,0
22670872,在家海湾度假酒店,经济型,158,5,5,0,0,0,0
24766440,会友电梯公寓,经济型,88,0,0,0,0,0,0
21354025,宏发宾馆,经济型,128,0,0,0,0,0,0
56848500,国际青年旅舍(1949猴子酒吧店),青年旅舍,28,4,4,0,0,0,0
13762156,万佳宾馆,经济型,188,0,0,0,0,0,0
23335588,六鳌华都宾馆,经济型,166,1,1,0,0,0,0
23719919,滨海湾度假公寓,经济型,239,0,0,0,0,0,0
58341445,海王子金海岸公寓,经济型,178,0,0,0,0,0,0
58614993,阿明的家,经济型,38,0,0,0,0,0,0
22954524,陈庭公寓,经济型,69,0,0,0,0,0,0
23504502,荣祥公寓,经济型,50,0,0,0,0,0,0
22052858,旺佳招待所,经济型,76,0,0,0,0,0,0
8694488,丹岩山庄,三星级/舒适型,218,7,4,1,1,0,1
22889659,金三角宾馆,经济型,108,0,0,0,0,0,0
22903926,云水谣平安客栈,经济型,98,0,0,0,0,0,0
13103048,人民西旅社,经济型,82,0,0,0,0,0,0
66490697,898度假公寓,公寓式酒店,158,0,0,0,0,0,0
23440523,蝶岛之恋公寓,经济型,198,0,0,0,0,0,0
58115102,东山饭店,经济型,109,0,0,0,0,0,0
23303319,梅幼住宿,经济型,58,0,0,0,0,0,0
66146214,山海湾海景酒店,三星级/舒适型,338,0,0,0,0,0,0
13756376,土楼茂源客栈,经济型,99,18,11,5,2,0,0
18044181,桃源雅舍客栈,经济型,88,0,0,0,0,0,0
27164076,168海景房,经济型,158,0,0,0,0,0,0
22463305,隆城宾馆,经济型,108,0,0,0,0,0,0
66672223,六九九旅馆,更多酒店住宿,78,0,0,0,0,0,0
20682399,土楼宾馆,经济型,83,0,0,0,0,0,0
5173417,金汤湾海水温泉度假酒店,五星级/豪华型,433,376,257,77,25,10,7
22356963,漳州佰翔圆山酒店圆山畔西餐厅(...,自助餐,98,181,152,22,4,0,3
56648743,漳州佰翔圆山酒店樱花道日餐厅(...,日本料理,168,25,16,6,2,0,1
65667002,明发温德姆至尊豪廷大酒店星璨全...,自助餐,68,15,9,2,2,1,1
22046615,融信皇冠假日酒店原素全日制餐厅,自助餐,112,281,165,55,41,11,9
18572972,漳州万达嘉华酒店品珍中餐厅,闽菜,190,19,14,2,2,0,1
21992801,多棱温泉酒店棱庭餐厅,自助餐,100,28,21,2,2,2,1
13756335,龙佳温泉度假酒店,三星级/舒适型,411,23,16,3,2,0,2
17994490,漳州万达嘉华酒店美食汇全日餐厅,自助餐,170,236,138,55,23,10,10
18572913,钻石大酒店维多利亚西餐厅,自助餐,78,197,108,46,21,10,11
13903747,双美客栈,经济型,108,0,0,0,0,0,0
57719506,华福酒店西餐厅,西餐,73,23,15,4,4,0,0
14196442,钻石大酒店库利南牛排自助餐厅,西餐,41,117,81,25,5,2,4
22904149,新世佳海景公寓,经济型,118,0,0,0,0,0,0
21957844,雅特兰商务宾馆,经济型,143,8,7,1,0,0,0
58623599,心一的家客栈,经济型,98,0,0,0,0,0,0
18350238,南靖土楼友缘驿站,经济型,131,12,7,5,0,0,0
24834270,两和旅馆,经济型,108,0,0,0,0,0,0
22542610,东山岛名邦度假公寓,经济型,198,4,3,1,0,0,0
5440683,围裙楼客栈,经济型,128,8,3,1,3,0,1
